@type,@id,datePublished,headline,reviewBody,inLanguage,itemReviewed.@id,author.@type,author.name,author.url,reviewRating.@type,reviewRating.bestRating,reviewRating.worstRating,reviewRating.ratingValue,publisher.@id
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/60746601f85d75087057c0f7,2021-04-12 15:23:45+00:00,Haven't even got the car yet,"Haven't even got the car yet, but the service so far has been abysmal.  if this is the way they treat their customers before I've taken delivery, god knows how bad it will be afterwards.  I dread to think.  e-mails ignored, staff not knowing what's going and incapable of following an e-mail trail.  just shocking.  sadly I'm too far down the line now to back out without having to manage with no car, which I simply can't afford to do.  Here's a quick update.  Tesla have been so appalling over this I've taken legal advice and will be reporting tesla to trading standards and the FCA.  I've been left now with no car from mid may, and thousands out of pocket.  If you were thinking of getting a tesla, just remember their cars are startlingly fast, but their customer service disappears faster as soon as you place your order.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Anthony Scrase,https://www.trustpilot.com/users/5d88939139cf14fc436fc9a7/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6072255cf85d75087054e669,2021-04-10 22:23:24+00:00,Shockingly bad Model 3,"A friend of mine just bought a Tesla Model 3 at approx £48,000. I saw it yesterday. I myself drive a lovely MG5 EV which cost me £24,000 after incentives and trade-in, so I wanted to compare my car with the much talked-about Tesla Model 3.I feel I must post here about the car. Quite honestly, I was horrified by shoddy, nasty build quality and numerous faults...all on a brand-new vehicle that cost over twice what my MG5 did. These faults included:Awful panel gaps which varied on just about every panel of the carFront bonnet sitting with one side raised by 2mm and the other side lower. Cause by pathetic plastic grommet things with a built-in thread which twiddled round so easily and put the bonnet out of alignment.Awful paint....dull, lustreless (and it’s an optional paint colour which cost more) and blotchy in places.Plastic sill cover which actually bowed out by 3mm in the middle, allowing road filth etc to get behind it.Front driver’s mudflap hanging off the car by 10mmCondensation in the rear lightsCheap-looking, ugly, austere interiorA massive, ugly iPad screen thing dangling off the dashboardNasty steering wheel which feels really cheapRear lights not lining up correctly when the tailgate is closed.Truly the most awful, unattractive styling I’ve ever seen in a car.The car looked like a tired, 5 year old vehicle.I’ve wanted a Tesla for years and settled on the MG5EV simply because of the price. BUT....and I mean this absolutely sincerely, if someone said I could swap my car for that Tesla but not be allowed to sell it and have to use it.....I wouldn’t. Truly. Thank heavens I didn’t buy one.My MG5EV has a real range of 185 miles and my acquaintance with the Model 3 says he gets 220 miles. But...the car is double the price of mine and mine is absolutely gorgeous to look at with excellent build quality. Yep, it lacks some of the features of the Tesla but so what? Having seen this brand-new, £48k Tesla Model 3 there’s no way in hell I’d ever buy one. If I owned Tesla shares, I’d sell them because that car is truly appalling and if they are banking on corporate success by making something as awful as that, I wouldn’t risk my money.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,James,https://www.trustpilot.com/users/56b0c3a50000ff000a023dce/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/606ace63f85d750870487f1c,2021-04-05 08:46:27+00:00,Never Buy any car accessory from…,"Never Buy any car accessory from Tesla's online shop. They charged me $230.53 for two Sun-shades and never sent me anything. My address was perfectly fine and my credit card was charged. Several email follow ups with them never got answered after several attempts over one month with no help from anyone in Tesla including the corporate office, i realize my money and sunshades are gone in a black hole called Tesla. Hence this review.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,eHAB,https://www.trustpilot.com/users/5660712e0000ff0001efdebc/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/60675824f85d75087044f592,2021-04-02 17:45:08+00:00,"Good overall initial experience, few minor design recommendations.","My experience with the car is very good so far. It holds road well, roomy and carries weight of 2-3 bikes on non-Tesla bike rack very well. From design standpoint, we did not feel comfortable with door handles design. We also feel drive shifting gear is not well designed. It does not feel solid and reliable and feels basically in the wrong place. It should be down on the right side next to seat, where it is physically more natural and faster for humans to operate with hand down. BMW for example has it down to perfection - why not just emulate good design? One other issue we noticed is Tesla's approach to handling customers' money - it can be far more efficient. We initially paid extra amount planning to pay car off right away, but ended up financing. Instead if refunding quickly (hello Tesla -we can use Square or Apple pay these days!) it looks like company holds customers funds and it is becoming a ""discussion"" educating Tesla how to pay customers funds back in modern way. Company may be trying to reuse customer funds short-term but it is not correct either. We can only guess what is going on but hope to receive our funds soon. Trust is important. As separate item we also noticed that Tesla customer service is for some reason reluctant to use emails or texts and appears very old fashioned and not technologically savvy to respond via modern means when asked. When we were with BMW everyone seemed fairly modern and actively used emails and texts. Company will benefit from encouraging staff to use quick email and quick texts in communication with customers.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Leonard,https://www.trustpilot.com/users/606757eeac8112001ae983d6/,Rating,5,1,4,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/60672be0f85d750870449692,2021-04-02 14:36:16+00:00,I have a now 4 year old model s,I have a now 4 year old model s.  needs a few items taken care of. a squeaky seat since they repaired teh seat months ago. and I wanted to put the fm and series xm back in after upgrading teh infotainment system which btw works less well than before even with the now recalled chip that caused me to upgrade in the first place.anyhow I set up an appointment at the Westheimer location in houston and requested via the app a month in advance and requested a loaner car as I am not taking uber in the pandemic    the day before when confirming teh appointment I once again asked about a loaner and he couldn't tell me whether they would have one or not and that I couldn't schedule for later when they could promise one. they told me to take uber over and over again finding no solutionThis is not the service that was available when I purchased the car  and the attitude was unacceptable.  I will be ordering a Rivian and removing my place for  a cyber truck.  Most of all Tesla doesn't care!,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Robert Feldman,https://www.trustpilot.com/users/573a4f150000ff000a20ac52/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/60666d31f85d750870438c01,2021-04-02 01:02:41+00:00,Terrible Customer Service,"I bought my used Model S last September with a 2 year warranty. Within a couple of days one of the door handles failed (a common weak point with the model S) I booked a mobile technician to replace it and as the car was so new to me,the warranty paperwork hadn't caught up with my ownership and I had to pay for the repair ($300+) - I was told (in September 2020) I would be reimbursed within a few weeks. It is now April 2021 and despite regular texts to the service centre and their repeated attempts to push me away..........still no refund! It has gone beyond the $300+ I paid, now I want people to know that this is how they treat customers. I don't know what world they live in but how does it take over 6 months to process and get me a refund????? Well Tesla - are you listening? I think not. I will post negative reviews wherever I can on the internet about the appalling customer service and I will absentmindedly forget to mention anything good about the car!",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Keith Yorke,https://www.trustpilot.com/users/60666d272bba26001a1fe59e/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6064e0a6f85d750870411f9a,2021-03-31 20:50:46+00:00,Their communication and customer…,"Their communication and customer service are awful. They scheduled my delivery and I paid the full amount through the website. Then they rescheduled the delivery appointment. I took the day off from work to take delivery on the rescheduled date. After waiting for an hour they tell me my car is not there. They couldn't tell me when the car would be there. When I asked if I could cancel the reservation and have my money back, they said it could take 30 to 90 days to refund the money. Atrocious. I am considering contacting the Better Business Bureau.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Nagaraj Nunna,https://www.trustpilot.com/users/6064e0a0e02941001b606f57/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/60633c6ff85d7508703e18ae,2021-03-30 14:57:51+00:00,Appalling 'customer service' says it…,"Appalling 'customer service' says it all really.  Collected my £50,000 car on Saturday drove 70 mles home and my wife then came out for a drive and commented the seatbelt seemed odd.  When we got back after a 20 mile drive I had a look and noted it wasn't even attached to the car !! several call attempts and email attempts its now booked in for a service in a weeks time where I have to do another 140 mile trip.  I mean a seat belt not attached, what kind of checks do these actually undergoand why on earth don't tesla reply to emails, all the way through the purchase process my emails went unanswered",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Parker,https://www.trustpilot.com/users/572892810000ff000a1cbadd/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/60623588f85d7508703c9e2a,2021-03-29 20:16:08+00:00,The WORST vehicle purchase EVER!!!!!,"By far, the WORST customer service received during the purchase process compared to any other automobile purchase that we've experienced in our lives, (retirement age). Further more, they don't care! We shared our sordid story with the manager, Isabelle, at Kierland Commons in Scottsdale, AZ and she was not authorized to give any compensation. We asked for a referral to someone who can show some conciliatory act to counter our horrendous experience, so Nathan the regional guy called, listened to our story, stated that they are having sales team changes and apologized. Period!!! He basically stated that Tesla does not compensate customers for their crappy customer service. BEWARE!! Get Elon on the horn, is he aware of the s--t customer service?",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Marilyn M,https://www.trustpilot.com/users/606235732d361e0019c7c28b/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/60620b74f85d7508703c3b91,2021-03-29 17:16:36+00:00,Let me state some facts about my…,"Let me state some facts about my current situation with Tesla Dartford, which has led to my vehicle not functioning and needing to be recovered. : 1.My vehicle was plugged into my charger which I have used for 14 months.2. At 7:18M on Saturday I got an alert on my phone to saying charging interrupted with the battery at 148 miles. (apparently no one has told tesla Dartford this, which I find hard to believe as the customer service recovery rep saw this)3. At 9:30am on Saturday when I went to leave for my journey, the car doors wouldn’t only open a few inches and the car wouldn’t turn on.4. I then waited 40 minutes to get through to tesla customer services and then hung up. I took another car.5. At 5pm I called tesla customer services again was told the car needed to be recovered.6. Tesla contracted a company knowing the car was dead, to come and see if they recover. The car can’t be dragged or winched, so the chap had to beg to get another recovery truck to come and pick up the tesla by its wheels. (apparently they don't like to pay to use this type of recovery)7. I get a message on Monday from Tesla stating that I need to pay £87 to ‘inspect the car’ which I ok’d as was told I would get refunded if warrantable item.9. They then send me a further message saying your ‘technician’ says I need to replace a 12V battery due to the fact the car has been ‘offline’ over the maximum amount of time. Funny this cost £232 pounds inc vat.10. I called to understand why this was my fault, I was told a few things that didn’t make sense, stating my charger was faulty and was told the ‘master technician’ will have to call you to explain.11. I asked to make a formal complaint and speak to someone, I was told someone would call no one is here as its 430pm , you then send me an SMS message saying I need to e-mail LDF@ Subsequently two months prior a Brake Carrier was scraping against the vehicle and I was told that 'I must of done this' and bent metal behind a alloy wheel. When I ask how did I bend this ?TESLA advise :Unfortunately its very hard for us to give an example of that as its not something we have seen before. We can only advise what we have found upon inspection and what we have done to rectify the concern. He has advised it seems unlikely that something has got caught in there as you would need some force to be able to bend the backing plate to how it was. If you have got this far, my advice to you is do not buy a Tesla.I spent £108K on mine and regret it.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Mit Patel,https://www.trustpilot.com/users/602b8def8bff57001b075d15/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6061d29df85d7508703ba448,2021-03-29 13:14:05+00:00,My brand new Model 3 started leaking…,"My brand new Model 3 started leaking through the roof when within 8 months of having it. I booked in a service to have it repaired, but it was cancelled as they didn't have the part. Then my second appointment was cancelled, as they didn't have a courtesy car, but the waited until I was on my way to the appointment before telling me - they tried to contact me the night before, but couldn't be bother to leave a message, send a text or email me when I didn't answer🙄🙄 They eventually had to replace the roof to 'fix' the leak. When I drove my 'repaired' Model 3 back home, I had the pleasure of listening to the wind literally whistle through my car!!!! I couldn't hear my passenger talking because the wind noise was so loud. I've been on top of mountains during a storm and found that quieter that the wind in my Model 3!!!! I spoke with service centre in Stockport - they asked me at what speed the wind noise began (because apparently there's a speed at which this is acceptable!!!!) I did not receive an apology at any point during my first problem (leaking roof) or when I reported the new problem that they created. Tesla are totally lacking in any customer service skills, despite the many complaints that they receive. There is clearly no oversight for any of the 'repairs' that they carry out. My only consolation is that I lease the car through work, so I can return this piece of junk and get a proper car. It hasn't rained yet, but I fully expect to have to drive with an umbrella when it does (maybe that's why it's self driving, to leave your hands free to hold an umbrella🙄🙄) DO NOT BUY A TESLA - THEY ARE AN EXPENSIVE, POORLY MADE NOVELTY!!",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Mr D Langton,https://www.trustpilot.com/users/571fa9820000ff000a1add91/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/60595e74f85d7507e41dfe37,2021-03-23 03:20:20+00:00,Absolute worst customer service experience with Logan and his team,"Absolute worst customer service of any car company with lying all along the way. Were all set to trade in our Model 3 for a Model Y due to end of year incentives. Cleaned out the car and showed up to the dealership on Dec 31 (which was an hour away versus the one 15 minutes from us) only to be told that the pictures from the trade in weren’t good and would have to be redone. Logan assured us as we’re driving out there that the process will be straightened out by the time we get there. But hey, it’s okay, because we’re assured by Logan that it will be exactly the same if we buy in January aside from the charging bonus but he could probably “work something out” through the referral program. He doesn’t. Not sure he actually tried in the end. Then suddenly, despite barely driving the car, our trade in value is redone and drops $3500. Logan says he’ll “fight” with them to match the December value. He doesn’t. At this point, given the snowy weather, we decide to wait until the spring so we don’t have to go through the snow tire to regular tire exchange we had to in January. Logan tells us we’ll again have to take pics of the car but will see if they can just use the previous ones (which were rejected 4 times with numerous delays). He doesn’t and basically stops taking our calls or responding to texts. Assures us he can get us a trade in value once pictures are retaken/approved and new car in a day. He doesn’t. Finally Logan calls back after, no joke, over a week of no response and repeated texts and phone messages on our end (at this point we’ve had the car valued by a third party seller instead) and says it’ll be even easier now that we don’t have a trade in and we can take possession in a day. He also assures us, when asked, that the new car does have a tow hitch although it says otherwise on paperwork. Despite Logan’s assurances, we are unable to make an appointment for over a week as our specific car isn’t in stock by which time the valuation of the trade in is no longer good and will have to be redone. Also, surprise, surprise, there’s no tow hitch on the car and it’ll cost something like $2k to add on “after market.” The only reason we know this is because we go to the dealership in person and demand to speak to someone. Still no response from Logan or his team.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Maia C,https://www.trustpilot.com/users/5fcbf6341d52ce001944a392/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/604a71d3f85d75039427d4a9,2021-03-11 19:38:59+00:00,Terrible terrible customer service,"Terrible terrible customer service. I’m not wasting my time leaving a lengthy review... far too much to detail, in a nutshell.., would have left my family and I (4yr old) stranded on the M1 motorway, in freezing and wet conditions.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Avoca,https://www.trustpilot.com/users/5a4381a20000ff000af6ad7b/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/604907a7f85d75039426a396,2021-03-10 17:53:43+00:00,"Great Tech, Terrible Customer Service","I've never felt annoyed enough to write a Trustpilot review before but Tesla have really upset me!New Model 3 arrived end of last year however I contacted Tesla within 14 days to reject the vehicle (for various quality/safety issues which were not befitting a £50k car), as per their Terms and Conditions. I had checked beforehand with their contact centre and confirmed that the 14 day rule would still apply (they also confirmed this in writing via their chat facility, of which I have evidence) if I purchased as a B2B customer.However they are refusing the rejection as they are stating a B2B transaction cannot be rejected under any circumstances... this is not in their Terms and Conditions. I would have accepted a compromise position but their customer service managers are just holding their ground, despite the wording and evidence in my favour.Their tech is great on paper but in reality there are many problems - I have no faith or trust in the brand that they would do what they say.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Roy,https://www.trustpilot.com/users/604907824ab2b600193fb16c/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6047a5e9f85d75064c3c7cdc,2021-03-09 16:44:25+00:00,I picked up my Tesla at the designated…,"I picked up my Tesla at the designated time assigned (1pm).  I drove 180 miles to get there. I was greeted by a salesman/delivery person right away but he needed the VIN # before he 'found' the car.  It was 20 degrees (NY) outside. Upon finding the car, the salesman noted the screen didn't work properly so it was sent to service. It was then we were invited into the 'showroom,' to get out of the 20 degree overcast day.  Luckily there was 2 seats available in the 'showroom.' The showroom has only 2 customer chairs and is the size of a classroom.  Apparently this is the ""new""  method  of selling & delivering Tesla's. After 40+ minutes (no coffee machine - but someone fetch us coffee from a nearby), the car was ready to look at.  We again went back outside, where I 'looked over' the car and got some basic driving and operation instructions from the salesman. I signed all the paperwork outside in the 20 degree weather. (apparently their new process).    The process took over 2 hours before I drove away in my new car.  The next day unfortunately, the screen was went again (frozen, inoperable).  I got the car home after a 5hr drive, (on Sunday), and made a service call.  The next day the car was towed to the nearest service center which is 50 miles away.  All that said, the actual ride was very good -- although the ""300 mile charge"" went only 200 miles.  I needed to recharge the last 50 miles.  Type of driving and temperature do effect the output of the battery and charge time. I hope Tesla considers revising the delivery process. The pickup site was extremely busy and we couldn't park in the parking lot. Instead we needed to park on the street. I want to charge the car 'full' because I was traveling a long distance.  When I asked for a full charge, the salesman told me 'not now,'  because 2 of 2 ports were already in use.  I realize the car can 'sell itself' but the delivery process, the checklist process and the service really needs to be cleaned up.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Mary H.  ,https://www.trustpilot.com/users/6047a5b38a767c00198b48b4/,Rating,5,1,2,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/604125cbf85d75064c37a26c,2021-03-04 18:24:11+00:00,Truly catastrophic Tesla customer service.,"My Tesla wall charger has stopped working. After waiting 40 minutes to get through to Tesla UK by phone, I have now waited 10 days for Tesla Charging Support Europe to email me. They have suggested a fix that does not work. As usual with Tesla, brilliant products but unacceptable levels of service when they don’t work. And no way of making an effective complaint to anyone. Would any competitor act like this after selling you a car for this price, plus extra for the required wall charger and fitment by an approved supplier? Where do I turn next? Think twice before choosing Tesla.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Will Finn,https://www.trustpilot.com/users/5857b3620000ff000a633b0d/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6039338bf85d750b98a1d002,2021-02-26 17:44:43+00:00,Amazing service today,"Amazing service today . I booked a service yesterday but felt the car was not safe to drive. Someone called me , came to the house today. Solved the problem . Well done Tesla Park Royal",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,neil sikka,https://www.trustpilot.com/users/5f4ff4a4e6090603c4d7d0ef/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/60390b35f85d7509d8e555f9,2021-02-26 14:52:37+00:00,Best service ever and very kind people,Best service ever and very kind people,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Kk Tv,https://www.trustpilot.com/users/60390b313099b5001afbc549/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6034d99ef85d7509d8e1a312,2021-02-23 10:31:58+00:00,PowerWall software,"Ho 2 Powerwall ormai da 2 anni, il software anzichè migliorare, peggiora. Il principio è semplice, il fotovoltaico prima alimenta la casa, poi in caso di maggior produzione la manda alle batterie e poi a batterie piene, la manda in rete. Molto spesso mi accorgo che con produzione solare oltre il fabbisogno della casa e batterie non al 100% l'eccesso lo butta in rete o addirittura richiede energia dalla rete stessa. ASSURDO.I have 2 Powerwall now for 2 years, the software instead of improving, it gets worse. The principle is simple, the photovoltaic first feeds the house, then in case of increased production sends it to the batteries and then when the batteries are full, sends it to the grid. Very often I find that with solar production beyond the needs of the house and batteries not 100%, the excess is thrown into the network or even requires energy from the network itself. ABSURD",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Riccardo,https://www.trustpilot.com/users/5e99cbcbafc308643837f091/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/60318409f85d750b989bb112,2021-02-20 21:50:01+00:00,Got charged extra $3000 due to tesla…,Got charged extra $3000 due to tesla finance buy out team’s “small error”,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Ray Kuo,https://www.trustpilot.com/users/6031832e4b6bae001a413e2f/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/603163f1f85d7509d8df57f8,2021-02-20 19:33:05+00:00,Mr Mike working at 1000 Nesconset Hwy,"Mr Mike working at 1000 Nesconset Hwy, Nesconset NY 11767  customer service , one of the best customer I have ever seen. He is fascinating with his work amazing with great customer Satisfaction, I will definitely give him 5 star for his wonderful customer Satisfaction.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Hany Riad,https://www.trustpilot.com/users/603163d1f69cf1001944aef6/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/602d2bde679d9708b4d93eae,2021-02-17 14:44:46+00:00,Has a long way to go before it’s a 5…,Has a long way to go before it’s a 5 star car or even close ! Today my car almost rammed me into a semi because it couldn’t detect the lines on the high way due to bad weather ... and not to mention my right foot gets no heat in winter due to the way the heat works,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Nubia,https://www.trustpilot.com/users/59d2b0420000ff000ad0370f/,Rating,5,1,2,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/60236bc8679d97052cd2ca86,2021-02-10 05:14:48+00:00,cannot get a test drive,"Nice  experience in sydney store. i was told to call parramatta to book in for a test drive. Called Josie about 20 times, no answer. Left several messages, no call back, only once when i was not available. 6 weeks passed, not sure if we ever get a test drive.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,andi endre,https://www.trustpilot.com/users/60236bbc08522b001a40fba6/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6021986a679d97052cd14bfc,2021-02-08 20:00:42+00:00,TESLA MODEL 3 NOT STABLE IN WINTER…,"TESLA MODEL 3 NOT STABLE IN WINTER CONDITIONS IN SLOPPY AREAS OF LONDON Bought a new Tesla model 3 in September and by end of January we are regretting our decision. We had our 1st snowfall of the season in london on the 24th of January and on the 26th of Jan around 11am were in for a shock, beyond belief. The car was parked in our drive, which has slight incline, since 24th evening with about less then a centimetre of snow under its tyres  had slid back and hit the gate post. No alarm rang. Only noticed this when picked up my mobile phone showing on Tesla app an alarm triggered message.  Although the car was badly damaged, we were thanking God that it has not gone straight out on the road. In our 40 years of living in London we haven’t seen or experienced any thing like this. The bigger shock was yet to come. The Customer service did not accept  any responsibility for it and refuse to foot the repair bill which would be in thousands.  Although it is a problem mentioned in there manual for model 3, yet it was never pointed out to us at the times of sales. When we were asked to choose the tyres, we were not warned about the problem, if we will not take the winter tyres. We are now being told by the customer service staff that this is environmental problem they have mentioned in the manual saying they will bear no responsibility for it. SO A WARNING FOR NEW TESLA 3 CUSTOMERS : READ THE FULL MANUAL AND SMALL PRINT BEFORE YOU SIGN UNDER THE DOTTED LINE.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Narendra Maheshwari,https://www.trustpilot.com/users/6021985a1d33440019560b26/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/601e6a8d679d970358fa02c4,2021-02-06 10:08:13+00:00,Didn't think they could get much worse.,"I have been to this service centre a few times now, every time my car goes in for warranty/ rectification work, the work done is to a poor standard, The customer service staff are the worst I have ever dealt with, and do not seem responsible to be dealing with clients buying Tesla accessories, never mind 100k plus vehicles. No customer experience at all, I think they are hanging of the cost tails of the excitement from the products, if companies like Lucid come to market with similar spec, Tesla will be in hot water quickly due to their poor quality and service.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Billy ,https://www.trustpilot.com/users/601e6a6980d0a3001987ba70/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/601aacc2679d9701d081c381,2021-02-03 14:01:38+00:00,Thank you Elon!,"Very impressed so far with my Model 3 and delivery was excellent with great communication weeks ahead via text and email down to the tracking and delivery time to my home (even gives the lorry divers name). Arrived from Birmingham immaculate and fully charged, the pre sent tutorials were very useful too and set up via the app is simple even for non smart phone tech people like myself. Having owned from new many Mercs, BMW's and Audi's the Tesla is literally light years ahead and better kitted out (electric memory seats, full glass roof, electric steering column, etc.. standard). Even better are the green credentials and massive savings on BIK. Thanks Elon and Boris!!!",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Richard,https://www.trustpilot.com/users/5c94bd6df2ad5107373ce052/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/6013eef1679d9705c85d7261,2021-01-29 11:18:09+00:00,Great company to support,Great company to support. Always friendly and easy to get to speak to someone when calling. 10 out of 10!,,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Tony Bova,https://www.trustpilot.com/users/5dd8e697b345da971941d23a/,Rating,5,1,5,https://www.trustpilot.com/#/schema/Organization/1
Review,https://www.trustpilot.com/#/schema/Review/www.teslamotors.com/600ac87f755dc104c0c5a9f9,2021-01-22 12:43:43+00:00,Tesla don’t do customer service,"Tesla are a dreadful company to deal with, so much so I would have given them zero stars if I could.I took delivery of a Model 3 on the 8th December 2020, it was literally dumped on my drive and the keys were handed to my teenage daughter - I wasn’t informed the car was on its way to me so wasn’t at home to take delivery- Tesla’s answer to this is that due to Covid 19 they are operating a contactless delivery process, contactless is one thing but surely this was taking it too far and I should have been allowed to be there in person to take delivery?Following the delivery of my car and  after several days trying to get the autopilot cameras to calibrate I discovered the near side blind spot camera was faulty, after an hour waiting to get through on the phone I managed to speak to someone at  Tesla who booked the car in to have the camera replaced, a few days later the off side camera also stopped working and the sentry cam function became unavailable along with the autopilot.To cut a long  story short, it has taken until January 22nd to get the cameras fixed and I have now been told by the staff at Tesla Manchester that when my car was delivered Tesla we’re aware the cameras were faulty as my car was one of a batch of cars all with faulty blind spot cameras and all delivered to customers before the replacements could be fitted. If Tesla knew this then why weren’t customers informed? In my case it would have saved me lots of time and frustration and to be honest had I been told the car was faulty before I took delivery I would have  re-scheduled my delivery and insisted the car was perfect before it was handed over to me.Sadly despite me having emailed Tesla Manchester for an explanation two weeks ago I am still awaiting a reply?I have subsequently spoken to three members of staff at Tesla Manchester and had a variety of responses to my concerns but as yet no one has convinced me that Tesla care at all about their customers.As one lady at Manchester put it Tesla are a victim of their own success having sold so many cars recently and are now unable to provide the necessary after sales service, as their dealership network hasn’t grown in proportion to their sales- all well and good for Tesla but ultimately bad news for their customers.",,https://www.trustpilot.com/#/schema/Organization/www.teslamotors.com,Person,Mark Davies,https://www.trustpilot.com/users/5820c5aa0000ff000a54fc3e/,Rating,5,1,1,https://www.trustpilot.com/#/schema/Organization/1
